cik,company_name,accession_number,filing_date,quarter,quarter_cell_size,section_type,results_signature_present,gate_level,words,prose_word_share,verdict,verdict_note
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-18-000073,2018-10-12,2018Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10643,0.2506,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-18-000084,2018-11-08,2018Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2679,0.9757,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-19-000008,2019-01-16,2019Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10755,0.2536,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-19-000027,2019-04-12,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9423,0.2342,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-19-000047,2019-07-17,2019Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10291,0.206,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-19-000064,2019-10-16,2019Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10294,0.1995,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-19-000081,2019-11-07,2019Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4287,0.9872,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-20-000017,2020-01-15,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10279,0.1992,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-20-000070,2020-04-15,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10305,0.2272,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-20-000100,2020-07-15,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11832,0.2189,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-20-000135,2020-10-14,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,12034,0.2081,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-21-000016,2021-01-15,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11825,0.2313,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-21-000039,2021-04-16,2021Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9908,0.1941,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-21-000086,2021-07-14,2021Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8071,0.2049,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-21-000112,2021-10-15,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11233,0.2321,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-22-000007,2022-01-18,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10429,0.2199,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-22-000033,2022-04-14,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9056,0.2002,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-22-000068,2022-07-15,2022Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9968,0.1868,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-22-000094,2022-11-03,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,396,0.8207,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-23-000082,2023-12-05,2023Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2571,0.9942,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-24-000034,2024-03-05,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4299,0.9891,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-24-000084,2024-11-08,2024Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5226,0.9839,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-25-000136,2025-11-07,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3630,0.9882,,
715957,"DOMINION ENERGY, INC",0001564590-20-015128,2020-04-03,2020Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,562,0.6352,,
726728,REALTY INCOME CORP,0001104659-21-002975,2021-01-11,2021Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1526,0.0,,
732717,AT&T INC.,0000732717-22-000004,2022-01-05,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,680,0.5456,,
753308,NEXTERA ENERGY INC,0000753308-26-000004,2026-01-02,2026Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1952,0.9447,,
764180,"ALTRIA GROUP, INC.",0000764180-20-000005,2020-01-30,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10070,0.3425,,
764180,"ALTRIA GROUP, INC.",0000764180-20-000009,2020-01-30,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,35613,0.3646,,
766704,WELLTOWER INC.,0001193125-20-096052,2020-04-02,2020Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1427,0.0,,
766704,WELLTOWER INC.,0001193125-20-110825,2020-04-17,2020Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1161,0.0,,
766704,WELLTOWER INC.,0001193125-21-010767,2021-01-19,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5825,0.2874,,
766704,WELLTOWER INC.,0001193125-22-146649,2022-05-11,2022Q2,5,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7832,0.031,,
773840,HONEYWELL INTERNATIONAL INC,0000930413-16-008408,2016-10-06,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2178,0.0,,
773840,HONEYWELL INTERNATIONAL INC,0000930413-17-004027,2017-12-12,2017Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2084,0.0,,
773840,HONEYWELL INTERNATIONAL INC,0000930413-18-003112,2018-10-19,2018Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,868,0.0,,
773840,HONEYWELL INTERNATIONAL INC,0000773840-20-000041,2020-10-23,2020Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,3528,0.9229,,
773840,HONEYWELL INTERNATIONAL INC,0000773840-23-000092,2023-12-11,2023Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2092,0.4388,,
773840,HONEYWELL INTERNATIONAL INC,0000773840-24-000075,2024-07-10,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2651,0.5651,,
773840,HONEYWELL INTERNATIONAL INC,0000773840-25-000125,2025-12-22,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2956,0.2629,,
790070,EMC CORP,0001193125-15-342168,2015-10-13,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,28279,0.3307,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001193125-17-301637,2017-10-03,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,773,0.0,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001140361-19-018395,2019-10-15,2019Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1307,0.065,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001140361-20-002770,2020-02-11,2020Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1386,0.0592,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-23-000086,2023-10-10,2023Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1067,0.8519,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-24-000003,2024-01-10,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1284,0.7617,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-24-000083,2024-04-10,2024Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1318,0.786,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-24-000121,2024-07-10,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1149,0.8625,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-24-000158,2024-10-09,2024Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1152,0.8628,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-25-000003,2025-01-10,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1143,0.8294,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-25-000067,2025-04-09,2025Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1157,0.8634,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0000797468-25-000101,2025-07-14,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1258,0.8378,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001628280-25-044718,2025-10-10,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1170,0.865,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001628280-26-002483,2026-01-20,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1299,0.8522,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001628280-26-024581,2026-04-10,2026Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1194,0.8677,,
797468,OCCIDENTAL PETROLEUM CORP /DE/,0001628280-26-047886,2026-07-10,2026Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1216,0.847,,
798354,FISERV INC,0000798354-19-000021,2019-10-03,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5280,0.4345,,
798354,FISERV INC,0000798354-20-000009,2020-04-01,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3389,0.3473,,
798354,FISERV INC,0001193125-23-277510,2023-11-15,2023Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1419,0.0,,
798354,FISERV INC,0001193125-24-077703,2024-03-26,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3480,0.0,,
816284,CELGENE CORP /DE/,0001104659-16-089061,2016-01-11,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2628,0.403,,
816284,CELGENE CORP /DE/,0001571049-17-000233,2017-01-09,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3651,0.0,,
816284,CELGENE CORP /DE/,0001104659-18-001157,2018-01-08,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3786,0.5631,,
816284,CELGENE CORP /DE/,0001104659-19-000985,2019-01-07,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3137,0.5971,,
821189,EOG RESOURCES INC,0000821189-18-000003,2018-01-04,2018Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,824,0.8228,,
821189,EOG RESOURCES INC,0000821189-25-000015,2025-04-10,2025Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1697,0.6223,,
821189,EOG RESOURCES INC,0000821189-25-000019,2025-05-01,2025Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6907,0.2347,,
821189,EOG RESOURCES INC,0000821189-25-000036,2025-07-09,2025Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1697,0.6223,,
821189,EOG RESOURCES INC,0000821189-25-000069,2025-08-07,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7967,0.2611,,
821189,EOG RESOURCES INC,0000821189-25-000101,2025-10-08,2025Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1805,0.6438,,
821189,EOG RESOURCES INC,0000821189-25-000129,2025-11-06,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8247,0.2538,,
821189,EOG RESOURCES INC,0000821189-26-000012,2026-01-12,2026Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1805,0.6438,,
821189,EOG RESOURCES INC,0000821189-26-000052,2026-02-24,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11620,0.2241,,
821189,EOG RESOURCES INC,0000821189-26-000078,2026-04-09,2026Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,737,0.4763,,
821189,EOG RESOURCES INC,0000821189-26-000102,2026-05-05,2026Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8492,0.2757,,
821189,EOG RESOURCES INC,0000821189-26-000140,2026-07-09,2026Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,583,0.4871,,
821189,EOG RESOURCES INC,0000821189-26-000147,2026-08-04,2026Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8657,0.2659,,
829224,STARBUCKS CORP,0000829224-20-000031,2020-04-08,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2997,0.5419,,
831001,CITIGROUP INC,0001104659-16-110864,2016-04-12,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,57962,0.0667,,
831001,CITIGROUP INC,0001104659-17-022014,2017-04-06,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,54173,0.096,,
831001,CITIGROUP INC,0001104659-18-022998,2018-04-09,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,43971,0.0421,,
831001,CITIGROUP INC,0001104659-20-115678,2020-10-16,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7437,0.998,,
831001,CITIGROUP INC,0001104659-24-002981,2024-01-10,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,17651,0.0823,,
831259,FREEPORT-MCMORAN INC,0000831259-19-000028,2019-07-01,2019Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2364,0.8549,,
831259,FREEPORT-MCMORAN INC,0000831259-20-000026,2020-07-06,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1921,0.8876,,
831259,FREEPORT-MCMORAN INC,0000831259-24-000026,2024-07-02,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,167,1.0,,
831259,FREEPORT-MCMORAN INC,0000831259-25-000011,2025-03-31,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,901,1.0,,
849399,Gen Digital Inc.,0001193125-16-432742,2016-01-20,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2225,0.1492,,
849399,Gen Digital Inc.,0001193125-18-282558,2018-09-25,2018Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,319,0.1317,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-16-089230,2016-01-12,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3567,0.9849,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-17-001558,2017-01-09,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3654,0.9721,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-18-001100,2018-01-08,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4265,0.9491,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-19-000977,2019-01-07,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2473,0.7707,,
872589,"REGENERON PHARMACEUTICALS, INC.",0000930413-20-000068,2020-01-13,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5125,0.9912,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-21-002614,2021-01-11,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5035,0.7503,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-22-002403,2022-01-10,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4960,0.9794,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-24-002037,2024-01-08,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7186,0.9859,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-25-002826,2025-01-13,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6045,0.0,,
872589,"REGENERON PHARMACEUTICALS, INC.",0001104659-26-002691,2026-01-12,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4842,0.0,,
875320,VERTEX PHARMACEUTICALS INC / MA,0000875320-16-000061,2016-01-11,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4538,0.6807,,
875320,VERTEX PHARMACEUTICALS INC / MA,0000875320-17-000003,2017-01-09,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3905,0.5939,,
882095,"GILEAD SCIENCES, INC.",0001104659-22-010300,2022-02-01,2022Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,495,0.0,,
885725,BOSTON SCIENTIFIC CORP,0000885725-20-000014,2020-03-30,2020Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,580,0.8328,,
886982,GOLDMAN SACHS GROUP INC,0001193125-20-274226,2020-10-22,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,737,0.2212,,
886982,GOLDMAN SACHS GROUP INC,0000886982-26-000004,2026-01-08,2026Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,2225,0.0,,
895126,EXPAND ENERGY Corp,0000895126-18-000049,2018-02-13,2018Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4321,0.0,,
896159,Chubb Ltd,0001193125-16-564757,2016-04-29,2016Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6278,0.0064,,
896159,Chubb Ltd,0001193125-16-623725,2016-06-16,2016Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4482,0.0,,
896878,INTUIT INC.,0000896878-18-000034,2018-02-22,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5652,0.4122,,
896878,INTUIT INC.,0000896878-20-000063,2020-05-21,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4693,0.4029,,
896878,INTUIT INC.,0000896878-20-000221,2020-11-19,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4737,0.3984,,
896878,INTUIT INC.,0001628280-20-017160,2020-12-07,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2847,0.7064,,
896878,INTUIT INC.,0000896878-22-000005,2022-02-14,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1030,0.6806,,
896878,INTUIT INC.,0000896878-22-000030,2022-11-01,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2413,0.6345,,
896878,INTUIT INC.,0000896878-22-000035,2022-11-29,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4925,0.372,,
922224,PPL Corp,0000922224-16-000121,2016-02-04,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5136,0.0,,
922224,PPL Corp,0000922224-16-000132,2016-02-19,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,842,0.0,,
922224,PPL Corp,0000922224-17-000007,2017-02-01,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5554,0.2784,,
922224,PPL Corp,0000922224-17-000012,2017-02-17,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1319,0.4276,,
922224,PPL Corp,0000922224-18-000021,2018-02-22,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5413,0.3748,,
922224,PPL Corp,0000922224-18-000026,2018-02-22,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1333,0.4659,,
922224,PPL Corp,0000922224-19-000010,2019-02-14,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5288,0.3037,,
922224,PPL Corp,0000922224-19-000017,2019-02-14,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1235,0.4283,,
922224,PPL Corp,0000922224-20-000002,2020-02-14,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5269,0.3355,,
922224,PPL Corp,0000922224-20-000007,2020-02-14,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1167,0.4233,,
922224,PPL Corp,0000922224-21-000004,2021-02-18,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4718,0.3819,,
922224,PPL Corp,0000922224-21-000008,2021-02-18,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1289,0.4391,,
927653,MCKESSON CORP,0000927653-20-000067,2020-09-22,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1907,0.517,,
927653,MCKESSON CORP,0000927653-25-000121,2025-09-18,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1818,0.5127,,
1035002,VALERO ENERGY CORP/TX,0001035002-20-000011,2020-04-13,2020Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,3938,0.7636,,
1035002,VALERO ENERGY CORP/TX,0001193125-21-109599,2021-04-08,2021Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,944,0.1769,,
1035002,VALERO ENERGY CORP/TX,0001193125-25-082159,2025-04-16,2025Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,608,0.7188,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-15-000057,2015-07-22,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2083,0.6356,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-15-000074,2015-10-16,2015Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1294,0.4235,,
1038357,PIONEER NATURAL RESOURCES CO,0001193125-16-421412,2016-01-05,2016Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2024,0.1902,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-16-000092,2016-01-20,2016Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,1050,0.3724,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-16-000119,2016-04-18,2016Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1129,0.3915,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-16-000147,2016-07-18,2016Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1223,0.3892,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-16-000166,2016-10-18,2016Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1294,0.4019,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-17-000003,2017-01-17,2017Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1377,0.3493,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-17-000033,2017-04-18,2017Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1430,0.4469,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-17-000059,2017-07-18,2017Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1291,0.3966,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-17-000075,2017-10-17,2017Q4,3,8K_BODY,False,WARN_MULTI_NOSIG,1264,0.4272,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000003,2018-01-10,2018Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,653,0.8285,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000005,2018-01-16,2018Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,1194,0.3987,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000026,2018-04-17,2018Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1128,0.3901,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000046,2018-07-25,2018Q3,3,8K_BODY,False,WARN_MULTI_NOSIG,1104,0.3967,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000050,2018-07-31,2018Q3,3,8K_BODY,False,WARN_MULTI_NOSIG,643,0.8585,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-18-000066,2018-10-24,2018Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1257,0.4853,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-19-000003,2019-01-29,2019Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1251,0.5028,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-19-000023,2019-04-30,2019Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1083,0.5577,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-19-000040,2019-07-25,2019Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1055,0.4664,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-19-000054,2019-10-21,2019Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1315,0.7019,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-20-000004,2020-02-05,2020Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1163,0.6303,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-20-000013,2020-04-06,2020Q2,3,8K_BODY,False,WARN_MULTI_NOSIG,891,0.5174,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-20-000024,2020-04-24,2020Q2,3,8K_BODY,False,WARN_MULTI_NOSIG,1413,0.6929,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-20-000044,2020-07-22,2020Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1284,0.6573,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-20-000067,2020-10-22,2020Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1316,0.655,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-21-000004,2021-02-09,2021Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1662,0.5734,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-21-000026,2021-04-27,2021Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1455,0.6268,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-21-000047,2021-07-27,2021Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1737,0.544,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-21-000063,2021-10-25,2021Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1817,0.6021,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-22-000012,2022-01-05,2022Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,1176,0.6446,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-22-000014,2022-01-27,2022Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,1681,0.7067,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-22-000070,2022-04-28,2022Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1603,0.7461,,
