accession_number,section_type,cik_n,company_name_n,form_n,filing_date_n,bucket,extraction_status_o,extraction_status_n,reason_code_o,reason_code_n,extraction_confidence_o,extraction_confidence_n,extraction_method_o,extraction_method_n,word_count_o,word_count_n
0001104659-16-151931,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2016-10-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-16-152187,RISK_FACTORS,726728,REALTY INCOME CORP,10-Q,2016-10-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-16-154197,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2016-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-16-154504,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2016-11-03,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-16-154583,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2016-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-006054,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2017-02-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-025881,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2017-04-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-026354,RISK_FACTORS,726728,REALTY INCOME CORP,10-Q,2017-04-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-029271,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2017-05-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-029430,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2017-05-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-030101,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2017-05-05,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-046808,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2017-07-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-047373,RISK_FACTORS,726728,REALTY INCOME CORP,10-Q,2017-07-27,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-048855,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2017-08-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-049513,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2017-08-04,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-064025,RISK_FACTORS,726728,REALTY INCOME CORP,10-Q,2017-10-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-064968,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2017-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-065144,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2017-11-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-065484,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2017-11-02,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-17-065654,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2017-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-006059,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2018-02-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-026178,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2018-04-24,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-029710,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2018-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-029831,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2018-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-030187,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2018-05-03,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-031721,RISK_FACTORS,726728,REALTY INCOME CORP,10-Q,2018-05-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-048404,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2018-07-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-048736,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2018-08-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-049062,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2018-08-02,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-064673,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2018-10-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-065017,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2018-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-065076,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2018-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-18-065339,RISK_FACTORS,701221,Cigna Holding Co,10-Q,2018-11-01,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-005765,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2019-02-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-025328,RISK_FACTORS,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2019-04-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-025836,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2019-05-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-026018,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2019-05-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-026396,RISK_FACTORS,1739940,Cigna Group,10-Q,2019-05-02,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-058209,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2019-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-19-058323,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2019-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-20-011857,RISK_FACTORS,1001250,ESTEE LAUDER COMPANIES INC,10-Q,2020-02-06,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-20-023904,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-K,2020-02-21,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,85,3730
0001104659-20-087850,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2020-07-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-20-121336,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2020-11-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-21-025751,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-K,2021-02-19,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,85,4076
0001104659-21-061693,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2021-05-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-21-100055,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2021-08-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-21-133629,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2021-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-22-025141,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-K,2022-02-18,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,85,4320
0001104659-22-055285,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2022-05-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-25-101349,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2025-10-22,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-26-047074,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2026-04-23,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001104659-26-086006,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2026-07-23,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001108524-15-000025,MDA,1108524,"Salesforce, Inc.",10-Q,2015-08-25,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,16560
0001108524-15-000025,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2015-08-25,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10750
0001108524-15-000034,MDA,1108524,"Salesforce, Inc.",10-Q,2015-11-20,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,17732
0001108524-15-000034,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2015-11-20,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10932
0001108524-16-000066,MDA,1108524,"Salesforce, Inc.",10-Q,2016-05-20,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,13232
0001108524-16-000066,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2016-05-20,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,11305
0001108524-16-000085,MDA,1108524,"Salesforce, Inc.",10-Q,2016-09-01,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,16437
0001108524-16-000085,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2016-09-01,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,11423
0001108524-16-000128,MDA,1108524,"Salesforce, Inc.",10-Q,2016-11-21,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,17351
0001108524-16-000128,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2016-11-21,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,11881
0001108524-17-000012,MDA,1108524,"Salesforce, Inc.",10-Q,2017-05-22,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,8427
0001108524-17-000012,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2017-05-22,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,12530
0001108524-17-000020,MDA,1108524,"Salesforce, Inc.",10-Q,2017-08-25,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10670
0001108524-17-000020,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2017-08-25,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,12724
0001108524-19-000025,MDA,1108524,"Salesforce, Inc.",10-Q,2019-06-05,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,8875
0001108524-19-000025,RISK_FACTORS,1108524,"Salesforce, Inc.",10-Q,2019-06-05,fix1_ladder_recovered,EXPECTED_ABSENT,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,13941
0001123360-15-000037,RISK_FACTORS,1123360,GLOBAL PAYMENTS INC,10-Q,2015-10-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001123360-19-000016,RISK_FACTORS,1123360,GLOBAL PAYMENTS INC,10-Q,2019-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001123360-21-000018,RISK_FACTORS,1123360,GLOBAL PAYMENTS INC,10-Q,2021-05-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001123360-21-000026,RISK_FACTORS,1123360,GLOBAL PAYMENTS INC,10-Q,2021-08-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001123360-21-000032,RISK_FACTORS,1123360,GLOBAL PAYMENTS INC,10-Q,2021-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001136893-16-000061,MDA,1136893,"Fidelity National Information Services, Inc.",10-K,2016-02-26,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,9081
0001136893-16-000061,RISK_FACTORS,1136893,"Fidelity National Information Services, Inc.",10-K,2016-02-26,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10755
0001136893-17-000008,MDA,1136893,"Fidelity National Information Services, Inc.",10-K,2017-02-23,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10737
0001136893-17-000008,RISK_FACTORS,1136893,"Fidelity National Information Services, Inc.",10-K,2017-02-23,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10499
0001136893-18-000011,MDA,1136893,"Fidelity National Information Services, Inc.",10-K,2018-02-22,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,11187
0001136893-18-000011,RISK_FACTORS,1136893,"Fidelity National Information Services, Inc.",10-K,2018-02-22,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10663
0001136893-19-000008,MDA,1136893,"Fidelity National Information Services, Inc.",10-K,2019-02-21,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,10892
0001136893-19-000008,RISK_FACTORS,1136893,"Fidelity National Information Services, Inc.",10-K,2019-02-21,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,11716
0001136893-20-000032,MDA,1136893,"Fidelity National Information Services, Inc.",10-K,2020-02-20,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,9471
0001136893-20-000032,RISK_FACTORS,1136893,"Fidelity National Information Services, Inc.",10-K,2020-02-20,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,16234
0001140361-16-083198,RISK_FACTORS,1618921,"Walgreens Boots Alliance, Inc.",10-K,2016-10-20,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f2,low,low,none,heading_regex_toc_present,0,14871
0001144204-17-023373,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2017-05-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001144204-17-038196,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2017-07-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001144204-17-054180,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2017-10-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001144204-18-024785,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2018-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001144204-18-039733,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2018-07-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001144204-18-055981,RISK_FACTORS,1318220,"Waste Connections, Inc.",10-Q,2018-10-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-270231,RISK_FACTORS,2969,"Air Products & Chemicals, Inc.",10-Q,2015-07-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-270747,RISK_FACTORS,798354,FISERV INC,10-Q,2015-07-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-273233,RISK_FACTORS,886982,GOLDMAN SACHS GROUP INC,10-Q,2015-08-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-276529,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2015-08-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-277885,MDA,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-Q,2015-08-05,fix1_ladder_declined,FAIL,FAIL,item_absent_from_toc,toc_recovery_declined,low,low,none,none,0,0
0001193125-15-283171,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2015-08-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-362853,RISK_FACTORS,886982,GOLDMAN SACHS GROUP INC,10-Q,2015-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-15-364313,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2015-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-443263,RISK_FACTORS,2969,"Air Products & Chemicals, Inc.",10-Q,2016-01-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-465311,MDA,1489393,LyondellBasell Industries N.V.,10-K,2016-02-16,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-562956,RISK_FACTORS,2969,"Air Products & Chemicals, Inc.",10-Q,2016-04-28,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-577875,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2016-05-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-580382,RISK_FACTORS,886982,GOLDMAN SACHS GROUP INC,10-Q,2016-05-06,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-662727,RISK_FACTORS,2969,"Air Products & Chemicals, Inc.",10-Q,2016-07-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-670066,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2016-08-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-670394,RISK_FACTORS,886982,GOLDMAN SACHS GROUP INC,10-Q,2016-08-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-757027,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2016-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-16-757421,RISK_FACTORS,886982,GOLDMAN SACHS GROUP INC,10-Q,2016-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-17-047661,MDA,1489393,LyondellBasell Industries N.V.,10-K,2017-02-17,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-17-050077,MDA,1163165,CONOCOPHILLIPS,10-K,2017-02-21,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001193125-17-155839,MDA,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-Q,2017-05-03,fix1_ladder_declined,FAIL,FAIL,item_absent_from_toc,toc_recovery_declined,low,low,none,none,0,0
